LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,target,BILL_AMT_MEAN,BILL_AMT_TREND,BILL_AMT_MAX,PAY_AMT_MEAN,PAY_RATIO
20000,2,2,1,50,2,-1,2,-1,-1,2,1,701.5,-390,1320,441.5,0.6293656450463293
240000,2,1,2,27,1,2,0,0,0,0,0,19538.5,15837,38552,4490.0,0.22980269723878496
30000,1,1,2,28,0,0,0,0,2,0,1,12634.666666666666,-3586,14066,1068.0,0.08452933727311102
70000,2,3,1,45,0,0,0,0,0,0,0,59605.666666666664,20408,69877,2102.5,0.03527349189394745
50000,2,3,1,25,2,0,0,0,0,-1,1,28294.666666666668,48767,50654,4585.5,0.16206234390462276
500000,2,1,2,28,2,0,0,2,0,0,1,91606.83333333333,17629,111690,6191.833333333333,0.06759139147188802
170000,1,1,1,41,0,0,0,0,0,0,0,42051.333333333336,25944,56742,6880.333333333333,0.16361748339331292
20000,2,3,2,22,-1,-1,-1,-1,-1,-2,0,260.0,390,780,195.0,0.75
100000,2,2,2,27,0,0,0,0,0,0,0,88241.16666666667,13172,94656,3591.8333333333335,0.0407047353181716
20000,1,1,2,23,1,2,0,0,2,0,0,18555.166666666668,326,20234,1278.6666666666667,0.0689116238963092
210000,1,3,2,27,-1,-1,-1,-1,0,0,0,17872.833333333332,19531,45408,16813.833333333332,0.940748062702239
50000,1,1,1,41,1,2,0,0,0,0,1,26165.0,42187,48063,701.0,0.026791515383145423
20000,2,3,3,43,1,2,-1,0,-1,-1,0,2955.0,-2011,6105,1748.5,0.5917089678510998
190000,1,2,2,36,0,0,0,0,0,0,0,62808.833333333336,-9227,67334,2912.1666666666665,0.04636555898453773
20000,1,2,1,35,-1,0,-1,-1,-1,-1,0,2866.0,2289,4966,2258.5,0.7880321004884857
220000,1,1,2,31,0,0,0,0,0,0,0,81413.16666666667,-11746,87284,4000.0,0.04913210189179064
20000,2,2,2,34,-1,-1,-1,-1,-1,-1,0,2356.6666666666665,-11410,12190,2356.6666666666665,1.0
140000,2,3,1,32,0,0,0,0,0,0,0,48112.166666666664,56683,88966,3510.0,0.07295451947359123
20000,1,2,2,27,0,0,0,0,0,0,0,23424.833333333332,-3271,36552,1216.6666666666667,0.05193918135312241
210000,2,1,1,50,-1,-1,-1,-1,-1,-1,1,105.0,0,180,90.0,0.8571428571428571
220000,2,1,2,36,-1,-1,-1,-1,-1,-1,1,5400.333333333333,149,5618,5174.0,0.958089006851429
120000,2,1,1,38,-1,-1,-1,-1,-1,-1,1,4180.0,980,19100,4016.6666666666665,0.9609250398724083
50000,1,2,2,25,-1,3,2,0,0,0,1,9394.5,10695,15300,917.8333333333334,0.09769900828498945
230000,2,1,2,24,1,2,0,0,2,0,0,14400.0,19029,20887,1015.1666666666666,0.07049768518518518
20000,1,3,2,23,-1,0,0,0,0,0,0,16570.5,-7938,18846,1983.3333333333333,0.11969061484767106
210000,2,1,2,31,0,0,0,0,0,0,0,120219.5,29123,140839,4933.666666666667,0.041038822043567534
210000,1,1,2,26,0,0,0,0,0,0,0,159106.66666666666,99246,214775,6166.666666666667,0.038758065867761676
10000,1,1,2,38,0,0,-1,-1,-1,-1,0,2754.6666666666665,7408,8188,426.6666666666667,0.1548886737657309
100000,2,2,2,28,-1,-1,-1,-1,-1,-1,1,1089.5,593,1612,997.0,0.9150986691142726
30000,1,2,2,23,0,0,0,0,0,0,0,28966.0,-2951,29995,1254.1666666666667,0.04329788947961979
300000,1,1,1,40,-1,2,2,-2,-2,-2,0,2370.3333333333335,7111,7111,0.0,0.0
140000,1,1,2,29,0,0,0,0,0,0,0,64863.166666666664,-8309,69073,2916.6666666666665,0.04496645502455168
50000,1,2,3,35,0,0,0,0,0,0,1,21723.5,-3667,49411,7934.0,0.36522659792390727
200000,1,2,1,40,0,0,-1,0,0,0,0,69581.0,-80009,126429,24260.666666666668,0.34866797928553295
260000,1,1,2,33,-1,-1,-1,-2,-1,-1,0,445.3333333333333,533,1025,276.0,0.6197604790419162
250000,1,2,1,52,2,2,2,0,0,2,1,34043.166666666664,-9201,38287,2166.6666666666665,0.06364468640304712
500000,2,1,1,52,-2,-2,-2,-2,-2,-2,0,90508.0,104162,166818,77639.66666666667,0.8578210397607579
60000,2,3,1,44,2,0,0,0,0,0,1,29948.5,3523,32202,1371.3333333333333,0.04578971679160336
360000,2,2,2,25,-1,-1,-1,-1,-1,-1,0,440.6666666666667,0,442,517.6666666666666,1.174735249621785
90000,2,2,1,41,1,1,-2,-2,-2,-2,1,2802.6666666666665,31000,28636,0.0,0.0
150000,1,2,2,23,0,0,-1,0,0,0,1,82006.33333333333,61955,151686,35334.5,0.43087525760205514
130000,1,1,2,54,1,-2,-1,0,0,0,0,6835.5,-12233,12233,2290.6666666666665,0.3351132567722429
120000,1,2,1,52,0,0,0,0,0,0,1,122298.5,5884,127457,5272.0,0.04310764236683197
160000,1,2,2,29,0,0,0,0,0,0,0,115469.66666666667,24503,128809,4300.5,0.03724354736741828
500000,1,3,1,37,0,0,0,0,0,0,0,87665.16666666667,4052,91782,5868.666666666667,0.06694411121102832
130000,1,1,2,28,-1,-1,-1,-1,-2,-2,0,6016.666666666667,520,35660,6835.0,1.13601108033241
360000,2,1,2,29,1,-2,-1,0,0,-1,0,35924.5,-317,73610,14369.833333333334,0.40000092787187946
120000,1,2,1,51,0,0,0,0,0,2,1,107837.83333333333,31518,119395,6721.5,0.06232970185170016
240000,2,2,1,41,1,-1,-1,-1,-1,-1,0,12968.833333333334,-12522,40529,14002.0,1.0796653515479417
50000,1,2,2,35,0,0,0,0,0,0,0,24822.333333333332,22418,41970,959.6666666666666,0.038661420494984354
30000,1,2,3,27,0,0,-1,0,0,0,0,14419.5,3192,19332,6287.333333333333,0.43602991319625045
50000,1,1,2,25,0,0,0,0,0,2,0,21501.333333333332,-3300,23281,1157.5,0.05383387076770433
80000,2,1,1,38,2,-1,0,0,-1,0,1,808.8333333333334,19,1965,656.5,0.8116628889346795
230000,2,1,2,27,0,0,-1,-1,-1,-1,0,5132.0,6315,7744,3478.3333333333335,0.6777734476487399
50000,1,1,1,41,0,0,0,0,0,0,0,35394.166666666664,22234,47393,1599.5,0.0451910625573894
340000,2,1,2,42,0,0,0,0,0,0,1,330342.3333333333,84482,374245,54594.0,0.16526492214641983
170000,1,1,2,30,-2,-2,-2,-2,-2,-2,1,740.0,0,740,740.0,1.0
450000,2,2,2,32,0,0,0,0,0,0,0,15998.666666666666,251,19747,2182.1666666666665,0.13639678306525543
350000,2,1,2,36,-1,-1,-1,-1,0,-1,0,5379.0,-95,23524,5877.166666666667,1.092613249054967
50000,1,2,1,50,-1,-1,0,0,0,0,0,23941.333333333332,11597,49986,9280.333333333334,0.3876280908888394
210000,2,2,2,25,-1,-1,0,0,0,0,0,49198.166666666664,-65663,83589,17037.5,0.34630355467175267
290000,2,2,2,26,1,2,2,0,0,0,0,21540.5,-8964,27063,2429.0,0.11276432766184628
180000,2,1,2,30,0,0,2,0,0,0,1,111704.16666666667,75297,181556,15879.0,0.14215226229997388
230000,2,1,2,34,-1,0,0,0,-1,0,0,9425.0,11701,22938,2333.3333333333335,0.2475685234305924
140000,2,2,1,27,0,0,0,0,0,0,1,113463.66666666667,18993,125756,4593.0,0.04047991868175128
30000,2,1,2,24,0,-1,2,-1,0,0,1,1465.1666666666667,3030,3285,588.8333333333334,0.4018882948470026
140000,2,1,2,26,0,0,0,0,0,0,0,116766.16666666667,39102,139270,4926.333333333333,0.04218973247102114
50000,1,2,1,46,0,0,0,2,0,0,0,21286.166666666668,-3945,37113,1342.0,0.06304563996962033
80000,2,2,1,22,-1,-1,-1,-1,0,-1,0,1953.3333333333333,-820,2761,1629.8333333333333,0.8343856655290103
120000,1,1,2,28,0,0,0,0,0,0,0,39375.5,-7460,42680,2190.0,0.0556183413543955
400000,2,2,2,37,-2,-2,-2,-2,-2,-2,0,16363.0,606,27808,17245.666666666668,1.0539428385177942
70000,1,2,1,43,0,0,0,0,0,0,0,51726.5,86755,95655,1212.0,0.02343092998753057
190000,2,2,2,39,0,0,0,0,2,0,1,60040.833333333336,12376,70396,3866.6666666666665,0.06440061624727615
60000,2,2,1,40,0,0,0,0,0,0,0,38528.666666666664,27213,57030,2505.1666666666665,0.06502085027598498
20000,2,3,1,38,-1,-1,0,0,0,-1,0,8461.666666666666,-903,16449,3876.0,0.458065786882017
30000,2,3,2,50,-1,-1,-2,-2,-2,-2,1,110.83333333333333,665,665,0.0,0.0
450000,1,1,1,41,-1,-1,-2,-2,-2,-2,0,93.33333333333333,560,560,379.0,4.060714285714286
70000,2,1,1,38,0,0,0,2,2,2,1,68313.83333333333,-4645,71179,2750.0,0.040255389952742616
160000,2,2,1,38,-1,0,0,0,0,0,0,71017.16666666667,-21999,83933,5833.333333333333,0.08213976432928188
140000,2,2,1,30,-1,-1,-1,-1,-1,-1,0,2251.8333333333335,583,3365,2154.6666666666665,0.9568499740951816
130000,2,1,2,26,0,0,0,0,0,0,1,9578.166666666666,-2643,10495,660.6666666666666,0.06897631766691607
70000,2,2,2,42,2,2,2,2,2,2,1,46495.666666666664,-3055,48678,1666.6666666666667,0.035845634360191274
10000,1,3,2,34,0,0,0,0,0,0,0,8734.666666666666,-1910,9431,864.3333333333334,0.09895435811326517
30000,2,2,2,54,0,0,2,0,0,2,0,29043.833333333332,-293,30786,2213.5,0.07621239161497277
20000,1,1,2,42,0,0,0,-2,-2,-1,0,5810.0,14610,18250,2004.0,0.3449225473321859
360000,2,2,2,44,-1,-1,-1,-1,-1,-1,0,13801.833333333334,-49786,60097,12283.333333333334,0.8899783845141346
50000,1,3,2,29,2,2,3,3,3,3,1,1050.0,0,1050,0.0,0.0
20000,1,2,2,24,1,2,0,0,0,2,1,18102.666666666668,-3045,20026,900.0,0.049716432201517266
110000,1,2,2,29,-1,-1,-1,-1,-1,-1,0,6188.0,3887,10839,5221.166666666667,0.8437567334626158
150000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,98.33333333333333,-3,371,166.16666666666666,1.6898305084745762
140000,2,2,1,30,0,0,0,0,0,0,0,16271.0,8760,21593,1433.3333333333333,0.08809128715710979
70000,2,3,1,47,0,0,0,0,0,0,1,67016.5,4407,70798,2385.0,0.03558825065468952
80000,1,4,2,28,1,2,0,0,0,0,0,56225.666666666664,55545,87377,1255.3333333333333,0.022326695400084185
80000,1,1,2,32,-1,0,0,0,-1,-1,0,5914.833333333333,13470,14939,937.5,0.1584998168446561
50000,1,2,2,24,1,2,0,0,0,0,0,30609.0,41764,54439,2149.3333333333335,0.07021899876942513
100000,1,1,2,27,0,0,0,0,0,0,0,27344.333333333332,8947,45683,6166.666666666667,0.22551899845184256
130000,2,2,2,35,0,0,0,-2,-2,-2,0,653.0,1923,1995,166.66666666666666,0.2552322613578356
400000,1,1,2,32,0,0,0,0,0,0,0,40948.166666666664,56024,80225,5931.166666666667,0.14484571958858558
500000,1,1,2,41,-1,-1,-1,0,0,-1,1,8694.833333333334,-8316,24679,5981.0,0.6878797753455117
450000,1,1,2,26,0,0,0,-1,-1,-1,0,32055.333333333332,8717,73516,24204.0,0.755069359232993
80000,2,1,2,26,0,0,0,0,0,0,0,17337.166666666668,14771,21002,829.6666666666666,0.047854801342010894
500000,1,1,1,45,-1,-1,-1,-1,-1,-1,0,10360.0,-2870,13017,9892.666666666666,0.9548906048906048
210000,2,1,2,32,-2,-2,-2,-2,-1,0,0,9957.333333333334,-24244,27100,17973.833333333332,1.805085029459025
440000,2,1,2,28,0,0,0,0,0,0,0,56912.666666666664,27545,67594,3333.3333333333335,0.058569269875481736
280000,1,1,2,27,0,0,0,0,0,-1,0,21458.0,29493,39664,7354.666666666667,0.3427470717991736
10000,1,2,1,50,2,2,7,7,7,7,1,2400.0,0,2400,0.0,0.0
210000,2,2,1,36,0,0,0,0,0,0,0,84665.83333333333,59583,124011,3251.8333333333335,0.038407858345062454
100000,1,1,2,26,0,0,0,2,0,0,0,82314.66666666667,33043,99119,3083.3333333333335,0.03745788518854477
210000,2,1,2,33,0,0,-2,-2,-2,-2,1,1051.5,6309,6309,0.0,0.0
500000,2,1,1,37,-1,-1,-1,-1,0,0,0,82542.5,-159595,160588,31475.666666666668,0.3813267912489526
150000,1,1,1,39,0,0,0,0,0,0,0,62247.0,8340,65627,2331.0,0.03744758783555834
390000,2,1,1,40,1,-1,0,0,0,0,0,181521.16666666666,-172956,227123,61009.833333333336,0.33610313581428064
100000,2,2,1,26,2,0,0,0,0,0,1,55156.5,67412,97361,2116.0,0.038363565490921285
300000,1,1,1,45,-1,-1,-1,-1,-1,-1,0,3275.0,3245,6431,2597.0,0.7929770992366412
80000,1,2,1,46,0,0,0,0,0,0,0,52215.166666666664,49150,80382,1985.1666666666667,0.03801896639226789
50000,1,2,2,22,1,2,0,0,0,0,0,30612.666666666668,31613,50781,898.8333333333334,0.029361484352882248
200000,2,2,2,34,0,0,0,0,0,0,0,36871.0,-11626,42459,3333.3333333333335,0.09040528690117798
380000,2,1,1,42,-1,-1,-1,-1,-2,-2,0,3561.0,6767,10387,2614.3333333333335,0.7341570719835253
90000,2,3,2,25,0,0,0,0,0,0,0,47205.333333333336,43949,74818,1734.6666666666667,0.03674726019658796
50000,1,1,2,27,2,2,2,2,2,2,1,7061.166666666667,-1235,7800,508.3333333333333,0.07198999221091887
30000,2,3,2,51,-1,-1,-1,-1,-1,-2,0,824.5,770,3797,699.5,0.8483929654335961
300000,1,1,1,44,0,0,0,0,0,0,0,13635.333333333334,19203,21507,3826.8333333333335,0.28065564953796507
20000,1,3,1,57,-1,-1,-1,-1,0,0,1,4271.166666666667,390,21515,1927.8333333333333,0.4513598938619424
50000,2,1,1,47,-1,-1,-1,-1,-1,-1,0,779.6666666666666,-390,2728,714.6666666666666,0.9166310389055152
50000,1,1,2,28,0,0,-1,-1,-1,-1,0,11804.333333333334,15503,29949,8636.833333333334,0.7316663372207947
70000,2,2,3,42,0,0,0,0,-1,-1,0,40802.333333333336,57573,69486,6289.5,0.15414559624858054
230000,2,1,1,34,0,0,0,0,0,0,0,107153.33333333333,17044,124824,5883.5,0.05490729795308903
290000,2,2,1,37,0,0,0,0,0,0,0,230775.5,143262,280510,26920.5,0.11665233094500933
240000,1,1,1,49,-1,-1,-2,-1,-1,-2,0,177.0,511,561,180.5,1.0197740112994351
330000,1,1,2,32,-1,2,2,-1,-1,-1,0,1516.1666666666667,-162,4009,1052.6666666666667,0.6942948224689458
300000,1,1,1,38,0,0,0,0,0,-1,0,48656.666666666664,83388,87118,2973.8333333333335,0.061118723025279174
160000,2,1,1,40,-1,-1,-1,-1,0,-1,1,405.3333333333333,-150,652,351.0,0.8659539473684211
360000,1,1,1,36,0,0,0,0,0,0,0,36104.5,-17532,45823,4000.0,0.11078951377252143
60000,2,2,3,49,0,0,2,2,0,0,1,42616.5,57848,61792,1819.5,0.042694730914082574
200000,1,1,2,42,0,0,0,0,0,2,0,173783.5,-17272,184067,7166.666666666667,0.041239051271649306
220000,2,1,2,50,0,0,0,0,-2,-2,0,110676.0,216196,225648,3508.6666666666665,0.03170214560217813
500000,2,2,1,42,0,0,0,0,0,0,0,240599.66666666666,354511,440304,7274.166666666667,0.03023348605359664
10000,1,2,2,38,0,0,0,0,0,0,1,8838.166666666666,-1638,9593,590.3333333333334,0.06679364121518415
20000,2,2,3,47,1,2,2,0,0,0,0,18246.333333333332,-1551,19175,700.5,0.038391274959352566
50000,2,4,1,33,2,0,-1,2,0,0,1,25771.166666666668,-2281,27171,5558.0,0.21566738021173532
220000,2,2,2,27,-1,-1,-1,-1,0,-1,1,927.3333333333334,316,1470,927.3333333333334,1.0
140000,1,3,1,38,2,2,2,2,2,2,1,129296.33333333333,-24013,135859,7116.666666666667,0.05504151960999152
80000,2,1,2,27,0,0,0,0,2,2,0,45928.0,-6470,48884,1959.5,0.04266460546943041
70000,2,1,2,24,0,0,0,0,0,0,0,64777.166666666664,17752,70601,2221.3333333333335,0.03429191870592262
390000,2,1,1,32,-2,-1,-1,-1,-1,0,0,24537.333333333332,-51116,52856,22694.166666666668,0.9248831712220834
10000,1,2,1,47,0,0,0,0,0,-1,0,6905.666666666667,7378,9449,2565.6666666666665,0.3715306270212868
290000,1,1,2,36,0,0,-1,-1,0,-1,0,50397.0,9387,118253,29977.0,0.5948171518145922
280000,1,3,1,47,-1,-1,-2,-2,-1,-1,0,3175.0,-1025,4746,3251.3333333333335,1.0240419947506563
250000,2,2,1,29,0,0,0,0,0,0,0,80049.33333333333,149270,180056,1805.1666666666667,0.022550677082465814
80000,2,2,1,45,3,2,2,0,0,0,1,35010.5,-1976,36258,1149.6666666666667,0.03283776771730386
500000,2,2,1,37,0,0,0,0,0,0,0,204409.5,5069,208827,9802.166666666666,0.047953576847781856
50000,1,2,2,26,0,0,0,0,0,0,0,28968.666666666668,38836,49381,1220.6666666666667,0.04213748187697052
20000,1,3,2,23,-1,-1,-1,0,0,0,0,4246.5,-841,6849,4996.0,1.176498292711645
50000,2,2,2,23,0,0,-1,-1,2,0,1,16348.5,-1699,35836,3611.5,0.22090711686087408
160000,2,2,1,47,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
20000,1,2,2,24,2,2,4,4,4,4,1,1650.0,0,1650,0.0,0.0
80000,2,3,1,25,-1,-1,2,-1,-1,-1,0,1759.0,-2346,2896,1434.0,0.8152359295054008
290000,2,2,1,27,0,0,0,0,-1,0,0,235415.16666666666,-4354,288652,55898.5,0.2374464686854642
20000,1,3,1,25,0,0,0,0,0,0,0,15336.333333333334,1332,18683,876.6666666666666,0.057162729031276484
30000,2,2,1,37,0,0,0,2,2,2,0,29840.0,-6975,33143,1941.6666666666667,0.0650692582663092
170000,1,1,2,32,-1,2,0,0,0,0,0,73325.16666666667,-15127,84140,3788.1666666666665,0.05166257151364583
700000,2,1,1,36,0,0,0,0,0,0,0,342091.8333333333,164022,450827,15875.833333333334,0.04640810386684668
50000,1,3,3,58,0,0,0,0,0,0,0,32581.666666666668,27642,47445,1012.8333333333334,0.031085989053148497
200000,1,1,2,31,1,-2,-1,-1,-1,-1,0,20125.166666666668,0,50307,21471.166666666668,1.0668814336941308
20000,1,2,1,27,0,0,0,3,2,0,0,14996.166666666666,-11888,19067,2650.0,0.1767118263556242
60000,1,2,1,41,0,0,0,0,0,0,0,41074.666666666664,80822,95648,4955.166666666667,0.12063802506005325
160000,1,3,1,42,1,-1,-1,-2,-1,0,0,260.6666666666667,-436,1564,406.0,1.557544757033248
370000,1,2,1,34,-1,-1,-1,-1,0,-1,0,10866.5,2978,20652,8611.333333333334,0.7924661421187442
500000,2,3,2,49,0,0,0,0,0,0,0,217001.16666666666,-16534,228014,18190.333333333332,0.08382597021367781
500000,2,2,1,40,-2,-2,-2,-2,-1,0,0,139489.16666666666,-48010,288937,53868.833333333336,0.3861865019386213
50000,2,1,2,22,-1,0,0,0,0,0,1,25870.333333333332,26836,45107,1825.0,0.07054412389996263
140000,2,1,1,36,0,0,0,0,0,0,0,77259.16666666667,-8965,81427,3916.6666666666665,0.05069517101530562
210000,2,2,1,50,-1,-1,-1,-1,-1,-1,1,350.0,240,390,415.0,1.1857142857142857
300000,2,1,1,56,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
60000,2,2,2,23,0,0,0,0,0,0,1,37037.166666666664,36962,56619,1683.3333333333333,0.04544984092555676
80000,1,2,1,60,2,2,2,2,2,2,1,50818.833333333336,-4606,53069,1816.6666666666667,0.03574790186053071
50000,1,3,1,48,-1,0,0,0,0,0,0,49654.5,2068,50899,3503.6666666666665,0.070560909216016
240000,2,2,1,44,0,0,0,0,0,0,0,14631.333333333334,13901,21468,2197.6666666666665,0.15020276119743015
360000,2,1,2,27,-1,-1,0,0,0,2,0,4644.333333333333,-1833,6552,2315.6666666666665,0.4986004449867222
140000,2,1,2,24,0,0,0,0,0,0,0,16037.0,13507,25118,1233.6666666666667,0.07692627465652346
310000,1,1,1,37,0,0,0,0,0,0,0,179856.0,-11589,202293,18396.666666666668,0.10228553212940723
20000,2,2,2,22,0,0,2,0,0,0,0,16873.0,-5492,19905,1666.6666666666667,0.09877713901894546
140000,2,2,2,29,0,0,0,0,0,0,0,28697.833333333332,39882,46605,1004.5,0.03500264247591282
440000,1,1,1,62,0,0,0,-1,2,0,0,3792.0,13646,14721,1447.3333333333333,0.38168073136427566
330000,1,2,1,34,0,0,0,0,0,0,0,17216.333333333332,3633,18769,808.6666666666666,0.046970899727003426
60000,1,1,2,26,0,0,0,0,0,0,0,31922.333333333332,-3861,33721,1451.6666666666667,0.04547495483830547
120000,2,2,2,23,0,0,0,0,0,0,0,21541.5,33714,38973,11064.666666666666,0.5136442061447284
290000,2,2,2,34,-1,-1,-1,-1,-1,-1,0,2997.8333333333335,6345,8690,3518.6666666666665,1.1737365875354422
20000,1,2,2,26,1,2,2,2,2,2,0,15325.833333333334,-1139,15983,811.6666666666666,0.05296068729269751
500000,2,2,1,64,1,-1,-1,-1,-1,-1,1,746.6666666666666,-498,1086,820.0,1.0982142857142858
20000,1,2,2,25,2,2,2,2,2,2,0,433.3333333333333,150,1150,166.66666666666666,0.38461538461538464
150000,2,3,1,46,2,2,2,2,2,0,1,11915.0,-1090,12453,525.0,0.04406210658833403
490000,2,2,1,42,-1,-1,-1,0,-1,-1,0,14345.666666666666,6897,25409,8673.0,0.6045728094430374
170000,1,2,2,24,0,0,0,0,0,0,0,98055.5,7265,138419,77197.5,0.7872837321720862
50000,2,1,2,27,1,2,2,0,-1,2,1,1947.8333333333333,1013,3057,966.6666666666666,0.49627791563275436
150000,1,2,1,40,0,0,0,0,0,0,0,71283.0,99730,106396,3442.8333333333335,0.04829809819077948
390000,1,1,2,41,-1,-1,-1,-1,-1,-1,0,5192.666666666667,-995,7777,5274.166666666667,1.0156952111952753
380000,1,1,2,33,0,0,0,0,0,0,0,82767.5,-5477,84832,3216.6666666666665,0.038863885784476596
170000,2,2,1,34,1,-2,-1,-1,-2,-2,0,16518.166666666668,-243,99730,16666.666666666668,1.0089901018071012
170000,2,2,1,26,0,0,0,0,0,0,0,30384.5,41821,55658,4362.666666666667,0.14358197984718085
390000,1,1,1,36,1,-1,-1,-1,-1,-1,1,134.0,-106,290,131.83333333333334,0.9838308457711443
30000,2,2,2,28,2,2,2,2,2,2,0,21558.5,-2784,23002,1050.0,0.04870468724632975
300000,2,2,1,48,-1,-1,-1,-2,-1,-1,0,902.8333333333334,-658,3427,829.5,0.9187742292781982
180000,2,1,2,25,-1,-1,-1,0,0,-1,0,12436.166666666666,16994,23890,5029.5,0.4044252650200357
360000,2,2,1,27,0,0,0,0,0,0,0,176638.33333333334,147884,250227,24278.166666666668,0.13744562807242672
230000,2,2,1,42,0,0,0,0,2,0,0,7053.5,-1919,8171,1250.0,0.17721698447579215
30000,1,3,2,28,1,2,2,2,0,0,1,27936.5,-4326,29880,1346.0,0.0481806955058794
400000,2,2,1,45,-1,-1,-1,-1,-1,-1,0,17220.5,2461,44843,16762.166666666668,0.9733844352177153
20000,1,2,2,47,2,0,0,0,0,0,1,19799.333333333332,-442,20236,1203.1666666666667,0.060768039327923504
100000,2,2,2,26,-1,-1,-1,-1,-1,-1,0,2769.8333333333335,-1870,6186,3090.3333333333335,1.1157109332691497
340000,1,2,1,43,1,-2,-2,-2,-2,-2,1,-15.0,0,-15,0.0,0.0
30000,2,2,2,22,0,0,0,0,0,0,0,24485.833333333332,16928,29766,778.1666666666666,0.0317802811149304
440000,1,3,1,38,2,-1,2,-1,-1,-1,1,929.1666666666666,0,1550,801.0,0.8620627802690584
100000,1,2,1,46,2,-1,-1,-1,-1,-1,0,318.3333333333333,390,780,260.0,0.8167539267015708
30000,2,3,2,28,0,0,0,0,-1,-1,0,16380.833333333334,25299,25412,817.5,0.04990588594393854
20000,1,2,2,43,1,2,0,0,0,0,1,19748.666666666668,121,20251,856.1666666666666,0.04335313776457482
200000,1,2,1,40,1,2,2,0,-1,0,0,237831.66666666666,112998,303719,37523.0,0.15777125277682394
180000,1,2,2,34,0,0,0,0,0,0,0,117634.33333333333,92150,167604,4082.5,0.03470500392459118
50000,2,2,2,34,-2,-1,-1,0,0,-2,0,10871.166666666666,23264,23264,4741.666666666667,0.43616907109019276
210000,2,2,2,27,0,0,0,0,0,0,0,116998.66666666667,10774,133963,9850.5,0.08419326715973971
210000,2,2,2,24,0,0,0,0,0,0,0,97599.5,3273,103697,3571.6666666666665,0.036595132830256984
220000,2,1,1,36,0,0,2,0,0,0,0,166243.5,50453,206000,7333.333333333333,0.04411200036893673
240000,1,1,1,36,2,0,0,0,0,2,0,194577.16666666666,-20028,206747,8000.0,0.04111479335961825
200000,1,2,2,33,0,0,0,0,0,0,1,4248.0,1127,6195,883.3333333333334,0.20794099183929693
20000,1,2,2,46,0,0,0,-2,-2,-2,1,6675.166666666667,19401,20650,275.0,0.041197473221642404
180000,2,1,1,33,-1,-1,2,-1,-1,2,0,13696.333333333334,5337,17993,9369.333333333334,0.6840760300810436
90000,2,1,2,26,2,0,0,0,0,0,1,77105.16666666667,22257,89526,2704.1666666666665,0.03507114741554283
130000,1,3,1,56,-1,-1,-1,0,-1,-1,1,389.5,141,582,292.5,0.7509627727856226
100000,1,1,1,51,2,2,2,2,2,2,1,94693.33333333333,-10216,98283,3866.6666666666665,0.04083356800901155
450000,2,1,2,54,1,-2,-2,-1,-1,-1,0,6499.333333333333,-10230,30050,7738.833333333333,1.1907118678838855
210000,1,2,1,42,0,0,0,0,0,0,0,84956.16666666667,40242,168938,2590.6666666666665,0.03049415679065871
380000,2,2,2,28,0,0,0,0,0,0,0,67541.66666666667,96833,123880,45744.666666666664,0.6772806909315237
20000,2,2,1,39,0,0,2,2,2,-1,0,18950.0,246,36350,7766.0,0.40981530343007916
50000,2,1,2,27,0,0,0,0,0,2,0,37544.833333333336,31029,51076,1243.1666666666667,0.033111524444109044
50000,2,1,2,24,-1,-1,-1,-1,-1,-1,1,2853.3333333333335,-5430,7999,4484.0,1.5714953271028036
160000,1,3,2,42,0,0,2,2,2,2,0,47278.833333333336,-4984,49640,1966.6666666666667,0.04159719113204288
450000,2,1,1,27,1,-1,-1,-1,-1,-1,0,1678.8333333333333,-5033,5029,1816.3333333333333,1.0819021145636851
30000,1,3,1,47,2,2,2,2,2,2,0,18374.833333333332,19150,24337,1138.1666666666667,0.06194160491251622
310000,2,3,1,31,0,0,0,0,0,0,0,131554.5,140025,214190,5003.666666666667,0.03803493355732162
50000,1,3,2,26,2,0,0,2,2,2,1,45278.833333333336,-6894,48721,1883.3333333333333,0.04159412234561403
160000,1,3,2,35,0,0,0,0,0,0,0,40726.166666666664,-4710,43196,1700.0,0.04174220505244376
170000,1,1,2,31,-1,-1,-1,-1,0,-1,0,2233.5,-387,6390,1786.0,0.7996418177747929
230000,2,1,2,28,0,-1,0,0,-1,0,0,25852.5,5746,60562,19801.166666666668,0.7659285046578346
20000,1,3,2,25,0,0,-1,-1,-1,-1,0,1604.8333333333333,3148,3556,911.8333333333334,0.5681794578876311
50000,2,2,2,22,-2,-2,-2,-2,-1,0,0,37782.333333333336,33897,64498,15020.5,0.3975535303095803
140000,2,3,1,25,-2,-2,-2,-2,-2,-2,0,46271.666666666664,-3882,80792,19546.0,0.4224183265497245
50000,2,2,2,43,1,2,0,0,0,0,0,36789.166666666664,22044,48777,1500.0,0.040772872448864024
280000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,4860.166666666667,2419,16243,4501.833333333333,0.9262713898700318
360000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,497.0,-890,1600,461.8333333333333,0.9292421193829644
50000,1,3,2,22,0,0,0,0,0,0,0,21907.0,37762,46696,903.8333333333334,0.04125774105689201
